Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Distance,2,-3.5,0.1175,100.0,0.3986,-1.9814,0.0795,FailureType.no_failure,FailureType.omission,0.0986,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0011,FailureType.no_failure,0.5599,0.0000,0.0986,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.12,100.0,0.3927,-1.9601,0.0798,FailureType.no_failure,FailureType.omission,0.0988,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0009,FailureType.no_failure,0.5600,0.0000,0.0988,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1187,100.0,0.3868,-1.939,0.0802,FailureType.no_failure,FailureType.omission,0.0989,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0016,FailureType.no_failure,0.5600,0.0000,0.0989,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1187,100.0,0.381,-1.918,0.0805,FailureType.no_failure,FailureType.omission,0.1014,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0026,FailureType.no_failure,0.5602,0.0000,0.1014,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1162,100.0,0.3751,-1.8971,0.0808,FailureType.no_failure,FailureType.omission,0.0911,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0048,FailureType.no_failure,0.5605,0.0000,0.0911,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1175,100.0,0.3692,-1.8764,0.0812,FailureType.no_failure,FailureType.omission,0.0962,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0024,FailureType.no_failure,0.5611,0.0000,0.0962,-0.0024,0.5764,0.0000,NO
Distance,2,-3.5,0.119,100.0,0.3631,-1.8557,0.0815,FailureType.no_failure,FailureType.omission,0.0988,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0026,FailureType.no_failure,0.5621,0.0000,0.0988,-0.0026,0.5764,0.0000,NO
Distance,2,-3.5,0.1139,100.0,0.357,-1.8351,0.0819,FailureType.no_failure,FailureType.omission,0.0961,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0060,FailureType.no_failure,0.5636,0.0000,0.0961,-0.0060,0.5764,0.0000,NO
Distance,2,-3.5,0.115,100.0,0.3508,-1.8147,0.0822,FailureType.no_failure,FailureType.omission,0.0913,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0051,FailureType.no_failure,0.5655,0.0000,0.0913,-0.0051,0.5764,0.0000,NO
Distance,2,-3.5,0.1175,100.0,0.3446,-1.7944,0.0825,FailureType.no_failure,FailureType.omission,0.0986,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0037,FailureType.no_failure,0.5676,0.0000,0.0986,-0.0037,0.5764,0.0000,NO
Distance,2,-3.5,0.1087,100.0,0.3384,-1.7741,0.0829,FailureType.no_failure,FailureType.omission,0.0913,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0021,FailureType.no_failure,0.5697,0.0000,0.0913,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1175,100.0,0.3322,-1.754,0.0832,FailureType.no_failure,FailureType.omission,0.0911,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0069,FailureType.no_failure,0.5717,0.0000,0.0911,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1112,100.0,0.3259,-1.734,0.0836,FailureType.no_failure,FailureType.omission,0.0938,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0128,FailureType.no_failure,0.5744,0.0000,0.0938,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1112,100.0,0.3199,-1.7141,0.0839,FailureType.no_failure,FailureType.omission,0.1011,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0194,FailureType.no_failure,0.5764,0.0000,0.1011,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.1137,100.0,0.3141,-1.6943,0.0842,FailureType.no_failure,FailureType.omission,0.0837,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0332,FailureType.no_failure,0.5774,0.0000,0.0837,0.0000,0.5774,0.0000,NO
Distance,2,-3.5,0.1074,100.0,0.3086,-1.6746,0.0846,FailureType.no_failure,FailureType.omission,0.0936,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0437,FailureType.no_failure,0.5775,0.0000,0.0936,0.0000,0.5775,0.0000,NO
Distance,2,-3.5,0.1114,100.0,0.3029,-1.655,0.0849,FailureType.no_failure,FailureType.omission,0.0987,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0590,FailureType.no_failure,0.5785,0.0000,0.0987,0.0000,0.5785,0.0000,NO
Distance,2,-3.5,0.1111,100.0,0.2974,-1.6355,0.0852,FailureType.no_failure,FailureType.omission,0.0786,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0599,FailureType.no_failure,0.5787,0.0000,0.0786,0.0000,0.5787,0.0000,NO
Distance,2,-3.5,0.1087,100.0,0.2922,-1.6161,0.0856,FailureType.no_failure,FailureType.omission,0.0987,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0683,FailureType.no_failure,0.5782,0.0000,0.0987,0.0000,0.5782,0.0000,NO
Distance,2,-3.5,0.1088,100.0,0.2871,-1.5968,0.0859,FailureType.no_failure,FailureType.omission,0.0811,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0831,FailureType.no_failure,0.5772,0.0000,0.0831,0.0000,0.5772,0.0000,NO
Distance,2,-3.5,0.1062,100.0,0.2816,-1.5776,0.0863,FailureType.no_failure,FailureType.omission,0.0987,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0873,FailureType.no_failure,0.5778,0.0000,0.0987,0.0000,0.5778,0.0000,NO
Distance,2,-3.5,0.1087,100.0,0.2763,-1.5585,0.0866,FailureType.no_failure,FailureType.omission,0.0812,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0859,FailureType.no_failure,0.5780,0.0000,0.0859,0.0000,0.5780,0.0000,NO
Distance,2,-3.5,0.1062,100.0,0.2711,-1.5395,0.0869,FailureType.no_failure,FailureType.omission,0.0924,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0911,FailureType.no_failure,0.5777,0.0000,0.0924,0.0000,0.5777,0.0000,NO
Distance,2,-3.5,0.1062,100.0,0.266,-1.5207,0.0873,FailureType.no_failure,FailureType.omission,0.0859,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0863,FailureType.no_failure,0.5771,0.0000,0.0863,0.0000,0.5771,0.0000,NO
Distance,2,-3.5,0.1088,100.0,0.2606,-1.5019,0.0876,FailureType.no_failure,FailureType.omission,0.0862,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0977,FailureType.no_failure,0.5779,0.0000,0.0977,0.0000,0.5779,0.0000,NO
Distance,2,-3.5,0.1037,100.0,0.2553,-1.4832,0.0879,FailureType.no_failure,FailureType.omission,0.0821,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0873,FailureType.no_failure,0.5782,0.0000,0.0873,0.0000,0.5782,0.0000,NO
Distance,2,-3.5,0.1012,100.0,0.2503,-1.4646,0.0883,FailureType.no_failure,FailureType.omission,0.0774,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0905,FailureType.no_failure,0.5777,0.0000,0.0905,0.0000,0.5777,0.0000,NO
Distance,2,-3.5,0.1087,100.0,0.2454,-1.4461,0.0886,FailureType.no_failure,FailureType.omission,0.0785,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0985,FailureType.no_failure,0.5768,0.0000,0.0985,0.0000,0.5768,0.0000,NO
Distance,2,-3.5,0.1012,100.0,0.2402,-1.4277,0.0889,FailureType.no_failure,FailureType.omission,0.0675,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0834,FailureType.no_failure,0.5772,0.0000,0.0834,0.0000,0.5772,0.0000,NO
Distance,2,-3.5,0.1062,100.0,0.2351,-1.4095,0.0892,FailureType.no_failure,FailureType.omission,0.0667,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0954,FailureType.no_failure,0.5772,0.0000,0.0954,0.0000,0.5772,0.0000,NO
Distance,2,-3.5,0.0988,100.0,0.2302,-1.3913,0.0896,FailureType.no_failure,FailureType.omission,0.0698,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0907,FailureType.no_failure,0.5768,0.0000,0.0907,0.0000,0.5768,0.0000,NO
Distance,2,-3.5,0.1012,100.0,0.2249,-1.3732,0.0899,FailureType.no_failure,FailureType.omission,0.0694,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0900,FailureType.no_failure,0.5776,0.0000,0.0900,0.0000,0.5776,0.0000,NO
Distance,2,-3.5,0.1037,100.0,0.2198,-1.3552,0.0902,FailureType.no_failure,FailureType.omission,0.0570,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0824,FailureType.no_failure,0.5778,0.0000,0.0824,0.0000,0.5778,0.0000,NO
Distance,2,-3.5,0.1037,100.0,0.215,-1.3373,0.0905,FailureType.no_failure,FailureType.omission,0.0596,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0949,FailureType.no_failure,0.5773,0.0000,0.0949,0.0000,0.5773,0.0000,NO
Distance,2,-3.5,0.0986,100.0,0.2103,-1.3195,0.0907,FailureType.no_failure,FailureType.omission,0.0619,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0861,FailureType.no_failure,0.5763,0.0000,0.0861,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.0963,100.0,0.2053,-1.3017,0.091,FailureType.no_failure,FailureType.omission,0.0637,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0992,FailureType.no_failure,0.5768,0.0000,0.0992,0.0000,0.5768,0.0000,NO
Distance,2,-3.5,0.1012,100.0,0.2004,-1.2841,0.0912,FailureType.no_failure,FailureType.omission,0.0485,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0888,FailureType.no_failure,0.5768,0.0000,0.0888,0.0000,0.5768,0.0000,NO
Distance,2,-3.5,0.0987,100.0,0.1956,-1.2666,0.0914,FailureType.no_failure,FailureType.omission,0.0659,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0887,FailureType.no_failure,0.5764,0.0000,0.0887,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.0987,100.0,0.191,-1.2492,0.0916,FailureType.no_failure,FailureType.omission,0.0683,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0880,FailureType.no_failure,0.5757,0.0000,0.0880,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.0986,100.0,0.1859,-1.2318,0.0918,FailureType.no_failure,FailureType.omission,0.0642,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0823,FailureType.no_failure,0.5766,0.0000,0.0823,0.0000,0.5766,0.0000,NO
Distance,2,-3.5,0.0987,100.0,0.181,-1.2146,0.0919,FailureType.no_failure,FailureType.omission,0.0707,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0888,FailureType.no_failure,0.5771,0.0000,0.0888,0.0000,0.5771,0.0000,NO
Distance,2,-3.5,0.0937,100.0,0.1762,-1.1974,0.092,FailureType.no_failure,FailureType.omission,0.0607,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0895,FailureType.no_failure,0.5770,0.0000,0.0895,0.0000,0.5770,0.0000,NO
Distance,2,-3.5,0.0938,100.0,0.1716,-1.1803,0.0921,FailureType.no_failure,FailureType.omission,0.0716,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0799,FailureType.no_failure,0.5765,0.0000,0.0799,0.0000,0.5765,0.0000,NO
Distance,2,-3.5,0.1015,100.0,0.1667,-1.1634,0.0921,FailureType.no_failure,FailureType.omission,0.0820,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0838,FailureType.no_failure,0.5772,0.0000,0.0838,0.0000,0.5772,0.0000,NO
Distance,2,-3.5,0.0937,100.0,0.162,-1.1465,0.0921,FailureType.no_failure,FailureType.omission,0.0646,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0980,FailureType.no_failure,0.5774,0.0000,0.0980,0.0000,0.5774,0.0000,NO
Distance,2,-3.5,0.0911,100.0,0.1574,-1.1297,0.0921,FailureType.no_failure,FailureType.omission,0.0748,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0852,FailureType.no_failure,0.5770,0.0000,0.0852,0.0000,0.5770,0.0000,NO
Distance,2,-3.5,0.0987,100.0,0.1526,-1.113,0.0921,FailureType.no_failure,FailureType.omission,0.0729,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0774,FailureType.no_failure,0.5777,0.0000,0.0774,0.0000,0.5777,0.0000,NO
Distance,2,-3.5,0.0912,100.0,0.148,-1.0964,0.092,FailureType.no_failure,FailureType.omission,0.0778,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0848,FailureType.no_failure,0.5778,0.0000,0.0848,0.0000,0.5778,0.0000,NO
Distance,2,-3.5,0.0986,100.0,0.1436,-1.0798,0.0919,FailureType.no_failure,FailureType.omission,0.0695,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1020,FailureType.no_failure,0.5771,0.0000,0.1020,0.0000,0.5771,0.0000,NO
Distance,2,-3.5,0.0862,100.0,0.1393,-1.0634,0.0917,FailureType.no_failure,FailureType.omission,0.0781,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0823,FailureType.no_failure,0.5761,0.0000,0.0823,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.0936,100.0,0.1346,-1.047,0.0916,FailureType.no_failure,FailureType.omission,0.0792,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1007,FailureType.no_failure,0.5765,0.0000,0.1007,0.0000,0.5765,0.0000,NO
Distance,2,-3.5,0.0962,100.0,0.1301,-1.0308,0.0914,FailureType.no_failure,FailureType.omission,0.0629,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0786,FailureType.no_failure,0.5766,0.0000,0.0786,0.0000,0.5766,0.0000,NO
Distance,2,-3.5,0.0837,100.0,0.1257,-1.0146,0.0912,FailureType.no_failure,FailureType.omission,0.0808,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0827,FailureType.no_failure,0.5763,0.0000,0.0827,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.0937,100.0,0.1213,-0.9985,0.091,FailureType.no_failure,FailureType.omission,0.0727,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0928,FailureType.no_failure,0.5758,0.0000,0.0928,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.0936,100.0,0.1166,-0.9825,0.0908,FailureType.no_failure,FailureType.omission,0.0716,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0792,FailureType.no_failure,0.5768,0.0000,0.0792,0.0000,0.5768,0.0000,NO
Distance,2,-3.5,0.0836,100.0,0.112,-0.9666,0.0906,FailureType.no_failure,FailureType.omission,0.0761,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0881,FailureType.no_failure,0.5773,0.0000,0.0881,0.0000,0.5773,0.0000,NO
Distance,2,-3.5,0.0937,100.0,0.1077,-0.9507,0.0903,FailureType.no_failure,FailureType.omission,0.0701,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0884,FailureType.no_failure,0.5772,0.0000,0.0884,0.0000,0.5772,0.0000,NO
Distance,2,-3.5,0.0861,100.0,0.1035,-0.935,0.0901,FailureType.no_failure,FailureType.omission,0.0815,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0883,FailureType.no_failure,0.5766,0.0000,0.0883,0.0000,0.5766,0.0000,NO
Distance,2,-3.5,0.0914,100.0,0.0989,-0.9193,0.0899,FailureType.no_failure,FailureType.omission,0.0643,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0828,FailureType.no_failure,0.5772,0.0000,0.0828,0.0000,0.5772,0.0000,NO
Distance,2,-3.5,0.0899,100.0,0.0946,-0.9038,0.0897,FailureType.no_failure,FailureType.omission,0.0716,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0861,FailureType.no_failure,0.5773,0.0000,0.0861,0.0000,0.5773,0.0000,NO
Distance,2,-3.5,0.0791,100.0,0.0905,-0.8885,0.0895,FailureType.no_failure,FailureType.omission,0.0746,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0868,FailureType.no_failure,0.5769,0.0000,0.0868,0.0000,0.5769,0.0000,NO
Distance,2,-3.5,0.0912,100.0,0.0866,-0.8736,0.0893,FailureType.no_failure,FailureType.omission,0.0724,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0858,FailureType.no_failure,0.5760,0.0000,0.0858,0.0000,0.5764,0.0000,NO
Distance,2,-3.5,0.0766,0.169,0.1117,-0.9652,0.1103,FailureType.no_failure,FailureType.no_failure,-0.0279,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0887,FailureType.no_failure,0.5771,0.0000,0.0887,-0.0279,0.5771,0.0000,NO
Distance,2,-3.5,0.0417,0.1746,0.1179,-0.9864,0.1109,FailureType.no_failure,FailureType.no_failure,-0.1742,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0954,FailureType.no_failure,0.5762,0.0000,0.0954,-0.1742,0.5764,0.0000,NO
Distance,2,-3.5,-0.353,0.2067,0.1505,-1.1044,0.1132,FailureType.no_failure,FailureType.no_failure,-1.2101,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0833,FailureType.no_failure,0.5767,0.0000,0.0833,-1.2101,0.5767,0.0000,NO
Distance,2,-3.5,-0.8536,0.2616,0.2058,-1.3037,0.1168,FailureType.no_failure,FailureType.no_failure,-2.9070,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0807,FailureType.no_failure,0.5768,0.0000,0.0807,-2.9070,0.5768,0.0000,NO
Distance,2,-3.5,-1.222,0.3318,0.2765,-1.5577,0.1215,FailureType.no_failure,FailureType.no_failure,-4.7725,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0897,FailureType.no_failure,0.5766,0.0000,0.0897,-4.7725,0.5766,0.0000,NO
Distance,2,-3.5,-1.4651,0.4126,0.3572,-1.8496,0.1269,FailureType.no_failure,FailureType.no_failure,-6.4187,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0847,FailureType.no_failure,0.5776,0.0000,0.0847,-6.4187,0.5776,0.0000,NO
Distance,2,-3.5,-1.6251,0.4996,0.4448,-2.1652,0.133,FailureType.no_failure,FailureType.no_failure,-7.5872,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0941,FailureType.no_failure,0.5780,0.0000,0.0941,-7.5872,0.5780,0.0000,NO
Distance,2,-3.5,-1.7147,0.591,0.5369,-2.4962,0.1395,FailureType.no_failure,FailureType.no_failure,-8.3623,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0743,FailureType.no_failure,0.5776,0.0000,0.0743,-8.3623,0.5776,0.0000,NO
Distance,2,-3.5,-1.7988,0.6852,0.6317,-2.8368,0.1464,FailureType.no_failure,FailureType.no_failure,-8.8758,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.1017,FailureType.no_failure,0.5766,0.0000,0.1017,-8.8758,0.5766,0.0000,NO
Distance,2,-3.5,-1.8404,0.781,0.7282,-3.1843,0.1537,FailureType.no_failure,FailureType.no_failure,-9.1733,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0845,FailureType.no_failure,0.5770,0.0000,0.0845,-9.1733,0.5770,0.0000,NO
Distance,2,-3.5,-1.8558,0.8777,0.8254,-3.5343,0.1612,FailureType.no_failure,FailureType.no_failure,-9.3830,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0924,FailureType.no_failure,0.5768,0.0000,0.0924,-9.3830,0.5768,0.0000,NO
Distance,2,-3.5,-1.8936,0.9748,0.9231,-3.8852,0.169,FailureType.no_failure,FailureType.no_failure,-9.4906,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0867,FailureType.no_failure,0.5763,0.0000,0.0867,-9.4906,0.5764,0.0000,NO
Distance,2,-3.5,-1.8644,1.0718,1.0207,-4.2358,0.1771,FailureType.no_failure,FailureType.no_failure,-9.5411,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0944,FailureType.no_failure,0.5755,0.0000,0.0944,-9.5411,0.5764,0.0000,NO
Distance,2,-3.5,-1.8852,1.1686,1.1179,-4.5866,0.1854,FailureType.no_failure,FailureType.no_failure,-9.5667,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0825,FailureType.no_failure,0.5764,0.0000,0.0825,-9.5667,0.5764,0.0000,NO
Distance,2,-3.5,-1.8844,1.2651,1.2147,-4.9356,0.194,FailureType.no_failure,FailureType.no_failure,-9.5412,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0823,FailureType.no_failure,0.5769,0.0000,0.0823,-9.5412,0.5769,0.0000,NO
Distance,2,-3.5,-1.8533,1.3611,1.311,-5.2825,0.2028,FailureType.no_failure,FailureType.no_failure,-9.4905,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0973,FailureType.no_failure,0.5769,0.0000,0.0973,-9.4905,0.5769,0.0000,NO
Distance,2,-3.5,-1.8678,1.4565,1.4068,-5.627,0.2118,FailureType.no_failure,FailureType.no_failure,-9.4853,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0712,FailureType.no_failure,0.5765,0.0000,0.0712,-9.4853,0.5765,0.0000,NO
Distance,2,-3.5,-1.8515,1.5513,1.502,-5.9705,0.221,FailureType.no_failure,FailureType.no_failure,-9.4348,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0925,FailureType.no_failure,0.5774,0.0000,0.0925,-9.4348,0.5774,0.0000,NO
Distance,2,-3.5,-1.8474,1.6455,1.5966,-6.3113,0.2305,FailureType.no_failure,FailureType.no_failure,-9.3736,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0902,FailureType.no_failure,0.5776,0.0000,0.0902,-9.3736,0.5776,0.0000,NO
Distance,2,-3.5,-1.8295,1.7391,1.6906,-6.6494,0.2402,FailureType.no_failure,FailureType.no_failure,-9.3236,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0776,FailureType.no_failure,0.5772,0.0000,0.0776,-9.3236,0.5772,0.0000,NO
Distance,2,-3.5,-1.8111,1.8321,1.7837,-6.9849,0.2501,FailureType.no_failure,FailureType.no_failure,-9.2577,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0885,FailureType.no_failure,0.5776,0.0000,0.0885,-9.2577,0.5776,0.0000,NO
Distance,2,-3.5,-1.809,1.9243,1.8769,-7.3191,0.2603,FailureType.no_failure,FailureType.no_failure,-9.1937,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0933,FailureType.no_failure,0.5762,0.0000,0.0933,-9.1937,0.5764,0.0000,NO
Distance,2,-3.5,-1.8036,2.0159,1.97,-7.6505,0.2707,FailureType.no_failure,FailureType.no_failure,-9.1328,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0983,FailureType.no_failure,0.5725,0.0000,0.0983,-9.1328,0.5764,0.0000,NO
Distance,2,-3.5,-1.7816,2.1069,2.0628,-7.9792,0.2813,FailureType.no_failure,FailureType.no_failure,-9.0765,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.1063,FailureType.no_failure,0.5671,0.0000,0.1063,-9.0765,0.5764,0.0000,NO
Distance,2,-3.5,-1.7733,2.1968,2.1549,-8.3053,0.2922,FailureType.no_failure,FailureType.no_failure,-8.9939,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0999,FailureType.no_failure,0.5615,0.0000,0.0999,-8.9939,0.5764,0.0000,NO
Distance,2,-3.5,-1.7554,2.2862,2.2462,-8.6289,0.3033,FailureType.no_failure,FailureType.no_failure,-8.9234,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0954,FailureType.no_failure,0.5565,0.0000,0.0954,-8.9234,0.5764,0.0000,NO
Distance,2,-3.5,-1.7539,2.3754,2.3367,-8.9513,0.3146,FailureType.no_failure,FailureType.no_failure,-8.8567,FailureType.omission,0.5764,0.0000,FailureType.no_failure,0.0687,FailureType.no_failure,0.5532,0.0000,0.0687,-8.8567,0.5764,0.0000,NO
